,E,ratio,solutions,real_solutions,isOpt,Entropy,gamma_1,gamma_2,beta_1,beta_2,formula,MaxObj
3409,2.610854,0.87028467,10,"['1011', '0010']",TRUE,0.52815357,5.37524365,1.2806697,2.0204703,2.27597257,"(0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3]"
3410,2.14230676,0.71410225,10,"['0011', '0010']",TRUE,0.36874126,0.67289271,0.96116869,1.18050429,0.88249471,"(0, 1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3]"
3411,2.14230676,0.71410225,1010,"['1011', '1010']",TRUE,0.36874124,5.6102933,0.96116902,1.96108838,2.25909851,"(0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3]"
3412,2.617427,0.87247567,11,"['1011', '0011']",TRUE,0.51095827,1.01885381,1.53598828,1.53598809,1.01885301,"(0, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3]"
3413,2.617427,0.87247567,1010,"['1010', '0010']",TRUE,0.51095831,1.01885316,1.53598751,1.53598842,1.01885346,"(0, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3]"
3414,3,1,10,"['1011', '1010', '0011', '0010']",TRUE,0.5,2.35619464,3.92699077,3.14159265,1.57079635,"(0, 1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
3415,1,1,11,"['1111', '1110', '1011', '1010', '1001', '1000', '0111', '0110', '0011', '0010', '0001', '0000']",TRUE,0.13927788,1.02202094,4.47582312,1.42366354,1.28321125,"(0, 1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3416,3,1,11,"['1010', '0011']",TRUE,0.75,0.6154775,1.91063259,2.09439209,1.04719528,"(0, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
3417,3,1,10,"['1011', '0010']",TRUE,0.75,0.61547956,1.91063331,2.09439481,1.04719742,"(0, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
3418,2.617427,0.87247567,10,"['0011', '0010']",TRUE,0.5109583,1.01885327,1.53598753,1.53598809,1.01885349,"(0, 1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
3419,2.617427,0.87247567,1010,"['1011', '1010']",TRUE,0.5109583,1.01885284,1.53598779,1.53598789,1.01885318,"(0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
3420,2.22818513,0.55704628,10,['0010'],TRUE,0.2770638,0.59202944,0.89394914,0.8958997,0.6615367,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
3421,2.22818513,0.55704628,1010,['1010'],TRUE,0.27706373,0.59202976,0.89394941,0.89590096,0.66153629,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[4]
3422,2.78439849,0.69609962,10,"['1010', '0010']",TRUE,0.33180758,0.62212621,0.93611395,1.20295863,0.77075257,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[4, 4]"
3423,1.75018806,0.87509403,10,"['1110', '1011', '1010', '0110', '0011', '0010']",TRUE,0.26823655,0.59590017,0.97740107,1.11618727,0.86698624,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[2, 2, 2, 2, 2, 2]"
3424,2.6917081,0.67292702,10,['0010'],TRUE,0.43673335,0.78090395,1.18476293,1.0239156,0.79859611,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[4]
3425,2.6917081,0.67292702,1010,['1010'],TRUE,0.43673359,0.7809035,1.18476448,1.02391682,0.79859846,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[4]
3426,2.47839011,0.61959753,1010,['1010'],TRUE,0.34277517,0.63010724,1.08756415,1.17980473,0.73456236,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[4]
3427,2.47839011,0.61959753,10,['0010'],TRUE,0.34277536,0.63010841,1.0875668,1.1798064,0.73456321,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
3428,2.31374271,0.57843568,10,['0010'],TRUE,0.28851607,0.61610136,1.01712391,1.02944915,0.67488218,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[4]
3429,2.31374271,0.57843568,1010,['1010'],TRUE,0.28851607,0.61610113,1.01712384,1.02944913,0.67488217,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[4]
3430,1.99988697,0.99994348,1011,"['1110', '1011', '1010', '1001', '0110', '0011', '0010', '0001']",TRUE,0.4803601,2.31242618,3.87260453,3.13840883,1.67033028,"(0, 1, -1, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2, 2, 2]"
3431,3.16312734,0.79078184,1010,"['1010', '0010']",TRUE,0.436934,3.8798798,1.17241799,1.55114244,1.03358269,"(0, 1, -1, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[4, 4]"
3432,3.04146557,0.76036639,10,"['1010', '0010']",TRUE,0.38452145,0.6535263,0.93352913,1.52887466,0.9893098,"(0, 1, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
3433,1.71648319,0.85824159,10,"['1110', '1010', '1001', '0110', '0010', '0001']",TRUE,0.22960073,0.62932423,1.28129284,0.94689985,0.41708348,"(0, 1, -1, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
3434,2.91682722,0.7292068,1010,['1010'],TRUE,0.51535046,0.73868613,1.33315413,1.33315517,0.73868765,"(0, 1, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
3435,2.91682722,0.7292068,10,['0010'],TRUE,0.51535031,0.73868548,1.33315526,1.3331551,0.73868549,"(0, 1, -1, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[4]
3436,2.87194149,0.71798537,10,['0010'],TRUE,0.52270516,0.79799101,1.21646145,0.96223971,0.63018308,"(0, 1, -1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
3437,2.87194149,0.71798537,1010,['1010'],TRUE,0.52270475,2.34360446,5.06672092,0.96224325,0.63018435,"(0, 1, -1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
3438,2.22818513,0.55704628,1011,['1011'],TRUE,0.27706374,0.59202957,0.8939495,0.89590079,0.66153622,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
3439,2.22818513,0.55704628,11,['0011'],TRUE,0.27706376,0.59203007,0.89394989,0.89590028,0.6615364,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[4]
3440,1.75018806,0.87509403,1011,"['1111', '1011', '1010', '0111', '0011', '0010']",TRUE,0.26823653,0.59590036,0.97740091,1.11618689,0.86698619,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[2, 2, 2, 2, 2, 2]"
3441,2.78439849,0.69609962,11,"['1011', '0011']",TRUE,0.33180751,0.62212551,0.93611461,1.20295966,0.77075156,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
3442,2.6917081,0.67292702,1011,['1011'],TRUE,0.43673331,0.78090388,1.18476273,1.02391496,0.79859595,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[4]
3443,2.69170809,0.67292702,11,['0011'],TRUE,0.43673377,0.780896,1.18476777,1.02391731,0.79860328,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[4]
3444,2.47839011,0.61959753,11,['0011'],TRUE,0.34277538,0.63010878,1.08756698,1.17980652,0.73456331,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[4]
3445,2.47839011,0.61959753,1011,['1011'],TRUE,0.34277538,0.63010869,1.08756694,1.17980658,0.73456323,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
3446,2.31374271,0.57843568,11,['0011'],TRUE,0.28851605,0.61610178,1.01712436,1.02944965,0.67488242,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[4]
3447,2.31374271,0.57843568,1011,['1011'],TRUE,0.28851593,0.61609861,1.01712064,1.02945532,0.67488547,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[4]
3448,3.16312734,0.79078184,11,"['1011', '0011']",TRUE,0.43693401,0.73828717,4.31401059,1.55114259,1.0335825,"(0, 1, -1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[4, 4]"
3449,2,1,1010,"['1111', '1011', '1010', '1000', '0111', '0011', '0010', '0000']",TRUE,0.49986377,5.49490821,0.78249532,3.14158942,1.57657591,"(0, 1, -1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2, 2, 2]"
3450,3.04146557,0.76036639,11,"['1011', '0011']",TRUE,0.3845214,0.65352711,0.93352976,1.5288745,0.98930945,"(0, 1, -1, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
3451,1.71648319,0.85824159,11,"['1111', '1011', '1000', '0111', '0011', '0000']",TRUE,0.22960072,0.62932425,1.28129314,0.9469002,0.41708323,"(0, 1, -1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
3452,2.91682722,0.7292068,11,['0011'],TRUE,0.51535032,0.73868616,1.33315566,1.33315494,0.73868494,"(0, 1, -1, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
3453,2.91682722,0.7292068,1011,['1011'],TRUE,0.51535032,0.73868559,1.33315522,1.33315512,0.73868554,"(0, 1, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[4]
3454,2.87194149,0.71798537,11,['0011'],TRUE,0.52270517,0.79799107,1.2164614,0.96223991,0.63018307,"(0, 1, -1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
3455,2.87194149,0.71798537,1011,['1011'],TRUE,0.52270501,0.79799035,1.21646205,0.96223987,0.63018297,"(0, 1, -1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
3456,2.22818513,0.55704628,1011,['1011'],TRUE,0.27706381,0.59202982,0.89395014,0.89590089,0.66153701,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
3457,2.22818513,0.55704628,1010,['1010'],TRUE,0.27706371,0.59202985,0.89394932,0.89590099,0.66153608,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[4]
3458,2.31374271,0.57843568,1010,['1010'],TRUE,0.28851607,0.6161012,1.01712398,1.02944917,0.67488229,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[4]
3459,2.31374271,0.57843568,1011,['1011'],TRUE,0.28851607,0.61610046,1.01712375,1.02945002,0.67488275,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[4]
3460,2.47839011,0.61959753,1011,['1011'],TRUE,0.34277537,0.63010852,1.08756691,1.17980642,0.73456324,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[4]
3461,2.47839011,0.61959753,1010,['1010'],TRUE,0.34277544,0.63010987,1.08756777,1.1798062,0.73456385,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[4]
3462,2.6917081,0.67292702,1010,['1010'],TRUE,0.43673353,0.78090397,1.18476347,1.02391633,0.79859775,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[4]
3463,2.6917081,0.67292702,1011,['1011'],TRUE,0.43673371,0.78090593,1.18476169,1.02391667,0.79859844,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
3464,1.75018806,0.87509403,1010,"['1011', '1010', '1001', '1000', '0011', '0010']",TRUE,0.2682365,0.59590037,0.97740063,1.11618709,0.86698614,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
3465,2.78439849,0.69609962,1011,"['1011', '1010']",TRUE,0.33180747,0.62212566,0.93611479,1.20295994,0.77075119,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[4, 4]"
3466,2.87194149,0.71798537,1011,['1011'],TRUE,0.52270528,0.79799185,1.21645924,0.96224079,0.63018271,"(0, 1, -1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[4]
3467,2.87194149,0.71798537,1010,['1010'],TRUE,0.52270531,2.34360408,5.06671841,0.96224293,0.63018752,"(0, 1, -1, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[4]
3468,3.04146557,0.76036639,1010,"['1011', '1010']",TRUE,0.38452137,0.65352784,0.93353015,1.52887573,0.98930998,"(0, 1, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
3469,1.71648319,0.85824159,1010,"['1011', '1010', '1001', '1000', '0111', '0110']",TRUE,0.22960074,0.62932433,1.2812933,0.94690008,0.41708351,"(0, 1, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
3470,2.91682722,0.7292068,1010,['1010'],TRUE,0.51535031,0.7386856,1.33315504,1.33315521,0.73868555,"(0, 1, -1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
3471,2.91682722,0.7292068,1011,['1011'],TRUE,0.51535037,0.73868881,1.33316136,1.33315686,0.73868025,"(0, 1, -1, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[4]
3472,2,1,1011,"['1011', '1010', '1001', '1000', '0111', '0110', '0011', '0010']",TRUE,0.27942915,0.45526339,1.00777469,1.38102219,0.68305704,"(0, 1, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2, 2, 2]"
3473,3.16312734,0.79078184,1010,"['1011', '1010']",TRUE,0.4369341,0.73828446,4.31401145,1.55114179,1.03358206,"(0, 1, -1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
3474,2.30516733,0.76838911,1010,"['1011', '1010', '0010']",TRUE,0.30810729,2.52233238,4.15445528,2.07483162,0.79996457,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3, 3]"
3475,2.84920325,0.56984065,1010,['1010'],TRUE,0.29309136,0.48966299,0.77595682,0.89487582,0.56334401,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[5]
3476,2.89658368,0.57931674,1010,['1010'],TRUE,0.29202261,0.55749718,0.92100327,1.11926121,0.67198435,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[5]
3477,2.2791685,0.75972283,1010,"['1011', '1010', '0110']",TRUE,0.31464382,0.61036185,1.20664822,0.82941024,0.52906138,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3]"
3478,2.43329287,0.81109762,1010,"['1011', '1010', '0110', '0010']",TRUE,0.28680506,0.50431046,0.96023999,1.13309819,0.6242225,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3, 3, 3]"
3479,2.94057119,0.58811424,1010,['1010'],TRUE,0.34509522,0.608378,1.05791933,1.09987654,0.72801112,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[5]
3480,2.94057119,0.58811424,1010,['1010'],TRUE,0.34509475,0.60838564,1.05791199,1.09988716,0.728004,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[5]
3481,2.43329287,0.81109762,1010,"['1011', '1010', '1001', '0010']",TRUE,0.28680492,0.5043084,0.96023554,1.13309182,0.6242214,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3, 3, 3]"
3482,2.2791685,0.75972283,1010,"['1010', '1001', '0010']",TRUE,0.31464386,0.61036226,1.20664924,0.82940984,0.52906101,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3, 3]"
3483,2.89658368,0.57931674,1010,['1010'],TRUE,0.29202252,0.55750121,0.92100609,1.11926084,0.67198366,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
3484,2.52326224,0.84108741,1011,"['1011', '1010', '1001', '0110']",TRUE,0.3059321,0.5694528,1.05031864,1.12190647,0.52755039,"(0, 1, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
3485,3.24541291,0.64908258,1010,['1010'],TRUE,0.39992357,0.66095499,1.08592349,1.44321305,0.91123135,"(0, 1, -1, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[5]
3486,3.27085702,0.6541714,1010,['1010'],TRUE,0.39760987,2.4763727,5.33328994,1.45849802,0.9482858,"(0, 1, -1, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[5]
3487,2.60992898,0.86997633,110,"['1010', '1001', '0110']",TRUE,0.41131371,2.45657959,4.86527804,0.76802559,0.49466258,"(0, 1, -1, 0, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
3488,3.23346314,0.64669263,1010,['1010'],TRUE,0.45951832,3.85309455,4.34842597,1.48227222,0.87549195,"(0, 1, -1, 0, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[5]
3489,2.93047216,0.97682405,10,"['1011', '1010', '1001', '0110', '0010']",TRUE,0.40768272,0.56800311,1.11860655,1.39673586,0.74834336,"(0, 1, -1, 0, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3, 3]"
3490,2.52326224,0.84108741,10,"['1010', '1001', '0110', '0010']",TRUE,0.30593206,0.56945202,1.0503185,1.12190698,0.5275502,"(0, 1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
3491,3.24541291,0.64908258,1010,['1010'],TRUE,0.39992354,0.66095466,1.08592391,1.44321258,0.91123189,"(0, 1, -1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
3492,2.62780106,0.52556021,1011,['1011'],TRUE,0.29904389,2.48415188,4.21521936,1.98274686,0.84197892,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[5]
3493,2.24981857,0.74993952,1011,"['1011', '1010', '0011']",TRUE,0.36920918,3.82509914,5.39077703,2.40221388,2.01132032,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3]"
3494,2.2791685,0.75972283,1011,"['1011', '1010', '0111']",TRUE,0.31464383,0.61036168,1.20664832,0.82941037,0.52906152,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3, 3]"
3495,2.89658367,0.57931673,1011,['1011'],TRUE,0.29202211,0.5574948,0.92099883,1.11926753,0.67199101,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[5]
3496,2.94057119,0.58811424,1011,['1011'],TRUE,0.34509473,0.60838739,1.05791279,1.09988687,0.72800309,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[5]
3497,2.43329287,0.81109762,1011,"['1011', '1010', '0111', '0011']",TRUE,0.28680507,0.50431093,0.96024037,1.1330983,0.62422252,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3, 3, 3]"
3498,2.43329287,0.81109762,1011,"['1011', '1010', '1000', '0011']",TRUE,0.28680505,0.50431035,0.96023989,1.13309808,0.62422252,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3, 3, 3]"
3499,2.94057119,0.58811424,1011,['1011'],TRUE,0.34509475,0.60838831,1.05791372,1.09989088,0.72800266,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[5]
3500,2.2791685,0.75972283,1011,"['1011', '1000', '0011']",TRUE,0.31464398,0.610362,1.206652,0.82940886,0.52906279,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3, 3]"
3501,2.89658368,0.57931674,1011,['1011'],TRUE,0.29202247,0.55750135,0.92100617,1.11926109,0.67198413,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
3502,3.24541291,0.64908258,1011,['1011'],TRUE,0.39992351,0.66095433,1.08592377,1.4432133,0.91123235,"(0, 1, -1, 0, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[5]
3503,2.52326224,0.84108741,1010,"['1011', '1010', '1000', '0111']",TRUE,0.30593219,0.56945262,1.05031666,1.12190966,0.52755157,"(0, 1, -1, 0, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
3504,3.27085702,0.6541714,1011,['1011'],TRUE,0.39760983,2.47637337,5.33329017,1.45849754,0.94828323,"(0, 1, -1, 0, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[5]
3505,2.60992898,0.86997633,111,"['1011', '1000', '0111']",TRUE,0.41131386,2.45658072,4.86527545,0.76802508,0.49466209,"(0, 1, -1, 0, -1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
3506,2.93047216,0.97682405,1010,"['1011', '1010', '1000', '0111', '0011']",TRUE,0.40768268,0.56800315,4.26019891,1.39673557,0.74834266,"(0, 1, -1, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3, 3]"
3507,3.23346314,0.64669263,1011,['1011'],TRUE,0.4595183,0.71150083,1.20683432,1.48226984,0.87549147,"(0, 1, -1, 0, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[5]
3508,2.52326224,0.84108741,11,"['1011', '1000', '0111', '0011']",TRUE,0.30593208,0.56945219,1.05031819,1.12190637,0.52755063,"(0, 1, -1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
3509,3.24541291,0.64908258,1011,['1011'],TRUE,0.39992362,0.66095575,1.08592253,1.44321381,0.91123142,"(0, 1, -1, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
3510,2.05917427,0.51479357,10,['0010'],TRUE,0.45119886,2.3457967,3.93735801,2.80808641,1.57473244,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
3511,2.05917427,0.51479357,11,['0011'],TRUE,0.45119835,2.34579817,3.93735913,2.80808401,1.57473062,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[4]
3512,2.31374271,0.57843568,10,['0010'],TRUE,0.28851604,0.61610232,1.01712404,1.02944847,0.67488245,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[4]
3513,2.31374271,0.57843568,11,['0011'],TRUE,0.28851609,0.61610128,1.017124,1.0294483,0.67488207,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[4]
3514,2.47839011,0.61959753,10,['0010'],TRUE,0.34277537,0.63010855,1.0875671,1.17980668,0.73456308,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[4]
3515,2.47839011,0.61959753,11,['0011'],TRUE,0.34277537,0.63010825,1.08756705,1.1798065,0.73456332,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[4]
3516,2.6917081,0.67292702,11,['0011'],TRUE,0.43673314,0.78090422,1.18476125,1.02391574,0.79859332,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[4]
3517,2.6917081,0.67292702,10,['0010'],TRUE,0.43673334,0.78090353,1.18476311,1.02391557,0.79859618,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
3518,2.78439849,0.69609962,11,"['0011', '0010']",TRUE,0.33180758,0.62212384,0.93611448,1.20295815,0.77075237,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[4, 4]"
3519,1.75018806,0.87509403,11,"['1011', '1010', '0011', '0010', '0001', '0000']",TRUE,0.26823679,0.59590147,0.97740328,1.11618728,0.86698657,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
3520,2.87194149,0.71798537,11,['0011'],TRUE,0.52270266,2.34360835,5.06673052,0.96223903,0.63017427,"(0, 1, -1, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[4]
3521,2.87194149,0.71798537,10,['0010'],TRUE,0.52270501,0.79799135,1.2164622,0.96224003,0.63018206,"(0, 1, -1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[4]
3522,3.04146557,0.76036639,11,"['0011', '0010']",TRUE,0.38452139,0.65352731,0.93352955,1.52887449,0.98930997,"(0, 1, -1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
3523,1.71648319,0.85824159,10,"['1111', '1110', '0011', '0010', '0001', '0000']",TRUE,0.22960054,0.629322,1.28128337,0.94690377,0.41708479,"(0, 1, -1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
3524,2.91682722,0.7292068,11,['0011'],TRUE,0.5153503,0.73868525,1.33315514,1.33315528,0.73868568,"(0, 1, -1, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
3525,2.91682722,0.7292068,10,['0010'],TRUE,0.51535031,0.73868277,1.33315957,1.33315549,0.73868451,"(0, 1, -1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[4]
3526,3.16312734,0.79078184,10,"['0011', '0010']",TRUE,0.43693403,0.73828697,4.31401057,1.55114267,1.03358238,"(0, 1, -1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
